event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
2148509,282,130.6,60.0,135.0,0.6571,0.5641,0.5,-0.7289,0.3062,0.6124
2148509,283,126.0,25.0,105.0,0.3419,0.2484,0.9063,-0.8604,-0.3052,0.4082
2148509,284,130.0,30.0,110.0,0.383,0.3214,0.866,-0.8433,-0.2611,0.4698
2148509,285,132.4,45.0,115.0,0.5226,0.4764,0.7071,-0.7583,-0.1194,0.6409
2148509,286,105.7,40.0,115.0,0.619,0.1734,0.766,-0.7825,0.2196,0.5826
2148509,287,332.2,50.0,115.0,-0.3575,-0.6775,0.6428,0.6456,0.318,0.6943
2148509,288,294.7,45.0,100.0,-0.6424,-0.2955,0.7071,0.7052,0.1333,0.6964
2148509,289,124.8,60.0,115.0,0.7108,0.4947,0.5,-0.6134,0.088,0.7849
2148509,290,150.9,65.0,125.0,0.4405,0.7921,0.4226,-0.6695,-0.0238,0.7424
2148509,291,148.9,50.0,130.0,0.3956,0.656,0.6428,-0.8047,-0.0897,0.5868
2148509,292,151.0,55.0,115.0,0.3969,0.7166,0.5736,-0.6216,-0.25,0.7424
2148509,293,136.5,60.0,110.0,0.5967,0.6277,0.5,-0.5716,-0.1049,0.8138
2148509,294,130.6,60.0,120.0,0.6571,0.5641,0.5,-0.6542,0.0973,0.75
2148509,295,320.0,30.0,110.0,-0.3214,-0.383,0.866,0.7851,0.4036,0.4698
2148509,296,324.8,40.0,130.0,-0.3707,-0.5251,0.766,0.8635,0.1087,0.4924
2148509,297,112.2,65.0,115.0,0.8394,0.3418,0.4226,-0.5141,0.247,0.8214
2148509,298,144.9,55.0,150.0,0.4708,0.6703,0.5736,-0.8735,0.2631,0.4096
2148509,299,156.5,65.0,155.0,0.3619,0.8309,0.4226,-0.9022,0.1982,0.383
2155068,0,126.0,25.0,105.0,0.3419,0.2484,0.9063,-0.8604,-0.3052,0.4082
2155068,1,159.7,60.0,135.0,0.3008,0.8121,0.5,-0.7859,-0.086,0.6124
2155068,2,138.0,25.0,125.0,0.2828,0.3141,0.9063,-0.923,-0.1679,0.3462
2155068,3,164.1,70.0,115.0,0.2572,0.9038,0.342,-0.4913,-0.1825,0.8517
2155068,4,136.5,60.0,145.0,0.5967,0.6277,0.5,-0.7913,0.3565,0.4967
2155068,5,169.4,70.0,100.0,0.1727,0.9237,0.342,-0.2326,-0.2992,0.9254
2155068,6,137.0,40.0,110.0,0.4387,0.4698,0.766,-0.7413,-0.2926,0.604
2155068,7,110.0,30.0,125.0,0.4698,0.171,0.866,-0.8628,0.2964,0.4096
2155068,8,318.3,35.0,115.0,-0.3816,-0.4282,0.8192,0.8094,0.2731,0.5198
2155068,9,159.7,60.0,115.0,0.3008,0.8121,0.5,-0.5537,-0.2782,0.7849
2155068,10,158.8,70.0,145.0,0.3395,0.8762,0.342,-0.8347,0.113,0.539
2155068,11,157.1,55.0,145.0,0.3185,0.7547,0.5736,-0.8826,0.0154,0.4698
2155068,12,134.3,65.0,100.0,0.6486,0.6331,0.4226,-0.4191,-0.1665,0.8925
2155068,13,167.1,75.0,125.0,0.2149,0.9417,0.2588,-0.6064,-0.0791,0.7912
2155068,14,139.4,45.0,95.0,0.4601,0.537,0.7071,-0.5245,-0.4782,0.7044
2155068,15,120.5,55.0,95.0,0.7057,0.4159,0.5736,-0.5365,-0.215,0.816
2155068,16,318.3,35.0,95.0,-0.3816,-0.4282,0.8192,0.608,0.5512,0.5714
2155068,17,130.6,60.0,140.0,0.6571,0.5641,0.5,-0.7428,0.3719,0.5567
2155068,18,174.7,70.0,160.0,0.0867,0.9357,0.342,-0.9465,-0.0298,0.3214
2155068,19,142.3,60.0,100.0,0.5301,0.6848,0.5,-0.4387,-0.2831,0.8529
2155068,20,153.9,60.0,145.0,0.3814,0.7775,0.5,-0.8617,0.1033,0.4967
2155068,21,137.0,40.0,130.0,0.4387,0.4698,0.766,-0.8703,0.0099,0.4924
2155068,22,159.7,60.0,130.0,0.3008,0.8121,0.5,-0.7358,-0.1359,0.6634
2155068,23,126.6,55.0,125.0,0.6575,0.4885,0.5736,-0.7192,0.1802,0.671
2155068,24,128.8,65.0,105.0,0.7066,0.5675,0.4226,-0.4803,-0.0538,0.8754
2155068,25,109.6,50.0,95.0,0.7215,0.2574,0.6428,-0.6324,-0.1331,0.7631
2155068,26,164.1,70.0,165.0,0.2572,0.9038,0.342,-0.9533,0.1792,0.2432
2155068,27,344.1,45.0,100.0,-0.1935,-0.6801,0.7071,0.3576,0.6223,0.6964
2155068,28,155.9,80.0,115.0,0.4019,0.8991,0.1736,-0.4501,0.0288,0.8925
2155068,29,139.4,45.0,135.0,0.4601,0.537,0.7071,-0.8623,0.0804,0.5
2155068,30,155.9,80.0,145.0,0.4019,0.8991,0.1736,-0.7885,0.2434,0.5649
2155068,31,124.8,60.0,115.0,0.7108,0.4947,0.5,-0.6134,0.088,0.7849
2155068,32,132.4,70.0,110.0,0.6944,0.6331,0.342,-0.4679,0.0362,0.883
2155068,33,178.6,65.0,165.0,0.0219,0.906,0.4226,-0.9683,-0.086,0.2346
2155068,34,160.2,35.0,150.0,0.1939,0.5398,0.8192,-0.9535,-0.0927,0.2868
2155068,35,133.9,35.0,110.0,0.4133,0.3977,0.8192,-0.7918,-0.2873,0.539
2155068,36,174.7,45.0,145.0,0.0652,0.7041,0.7071,-0.8531,-0.3283,0.4056
2155068,37,166.1,80.0,165.0,0.2373,0.9558,0.1736,-0.9483,0.1891,0.2549
2155068,38,148.2,70.0,130.0,0.4947,0.7989,0.342,-0.6844,0.1156,0.7198
2155068,39,162.0,65.0,100.0,0.2801,0.8619,0.4226,-0.2938,-0.3422,0.8925
2155068,40,107.6,35.0,115.0,0.5468,0.1731,0.8192,-0.8353,0.1789,0.5198
2155068,41,146.6,75.0,120.0,0.5321,0.8061,0.2588,-0.5408,0.0884,0.8365
2155068,42,137.0,40.0,150.0,0.4387,0.4698,0.766,-0.8944,0.3112,0.3214
2155068,43,160.6,45.0,155.0,0.235,0.6669,0.7071,-0.9541,0.0194,0.2988
2155068,44,165.5,60.0,160.0,0.2171,0.8384,0.5,-0.9526,0.07,0.2962
2155068,45,105.7,40.0,95.0,0.619,0.1734,0.766,-0.7583,-0.122,0.6403
2155068,46,130.0,30.0,145.0,0.383,0.3214,0.866,-0.9071,0.3082,0.2868
2155068,47,157.1,55.0,165.0,0.3185,0.7547,0.5736,-0.9476,0.2388,0.212
2155068,48,155.9,80.0,150.0,0.4019,0.8991,0.1736,-0.8261,0.2741,0.4924
2155068,49,134.3,65.0,110.0,0.6486,0.6331,0.4226,-0.5231,-0.0327,0.8517
2155068,50,344.1,45.0,135.0,-0.1935,-0.6801,0.7071,0.8169,0.2874,0.5
2155068,51,137.6,70.0,105.0,0.6331,0.6944,0.342,-0.4138,-0.0698,0.9077
2155068,52,138.0,25.0,130.0,0.2828,0.3141,0.9063,-0.9422,-0.0858,0.3237
2155068,53,140.7,80.0,115.0,0.6237,0.7621,0.1736,-0.4267,0.1459,0.8925
2155068,54,151.5,35.0,105.0,0.274,0.5039,0.8192,-0.6054,-0.5715,0.554
2155068,55,155.9,80.0,120.0,0.4019,0.8991,0.1736,-0.5178,0.0667,0.8529
2155068,56,159.7,60.0,150.0,0.3008,0.8121,0.5,-0.8989,0.0663,0.433
2155068,57,153.5,45.0,130.0,0.3152,0.633,0.7071,-0.8168,-0.1984,0.5417
2155068,58,138.8,55.0,110.0,0.5394,0.6165,0.5736,-0.6123,-0.1804,0.7698
2155068,59,117.7,65.0,100.0,0.8025,0.4212,0.4226,-0.4492,-0.0397,0.8925
2155068,60,121.8,70.0,100.0,0.7989,0.4947,0.342,-0.3778,-0.0297,0.9254
2155068,61,142.3,60.0,130.0,0.5301,0.6848,0.5,-0.7428,0.0906,0.6634
2155068,62,176.2,80.0,140.0,0.0653,0.9826,0.1736,-0.7718,-0.0606,0.633
2155068,63,151.7,75.0,145.0,0.4577,0.8506,0.2588,-0.7917,0.2574,0.554
2155068,64,160.4,40.0,130.0,0.2153,0.6057,0.766,-0.8022,-0.3377,0.4924
2155068,65,148.9,50.0,130.0,0.3956,0.656,0.6428,-0.8047,-0.0897,0.5868
2155068,66,300.7,35.0,95.0,-0.493,-0.2931,0.8192,0.746,0.3421,0.5714
2155068,67,160.2,35.0,160.0,0.1939,0.5398,0.8192,-0.9791,0.054,0.1962
2155068,68,167.1,75.0,145.0,0.2149,0.9417,0.2588,-0.8316,0.0375,0.554
2155068,69,177.1,60.0,170.0,0.0439,0.8649,0.5,-0.9879,-0.0368,0.1504
2155068,70,309.5,35.0,105.0,-0.4425,-0.3649,0.8192,0.7751,0.3037,0.554
2155068,71,167.6,45.0,155.0,0.1513,0.6907,0.7071,-0.9493,-0.098,0.2988
2155068,72,172.3,75.0,155.0,0.1297,0.9572,0.2588,-0.9128,0.0133,0.4082
2155068,73,163.2,55.0,120.0,0.2365,0.7843,0.5736,-0.6221,-0.3312,0.7094
2155068,74,145.4,65.0,140.0,0.5148,0.7459,0.4226,-0.7848,0.2116,0.5826
2155068,75,166.1,80.0,140.0,0.2373,0.9558,0.1736,-0.7704,0.0763,0.633
2155068,76,169.4,70.0,130.0,0.1727,0.9237,0.342,-0.68,-0.1394,0.7198
2155068,77,162.0,75.0,135.0,0.2985,0.9187,0.2588,-0.7291,0.0445,0.683
2155068,78,167.6,45.0,165.0,0.1513,0.6907,0.7071,-0.9827,0.0279,0.183
2155068,79,146.5,45.0,95.0,0.3906,0.5894,0.7071,-0.4617,-0.5391,0.7044
2155068,80,160.4,40.0,135.0,0.2153,0.6057,0.766,-0.8477,-0.2736,0.4545
2155068,81,166.1,80.0,110.0,0.2373,0.9558,0.1736,-0.3713,-0.076,0.9254
2155068,82,155.5,50.0,170.0,0.3182,0.6968,0.6428,-0.9422,0.3076,0.133
2155068,83,173.1,65.0,160.0,0.1092,0.8997,0.4226,-0.9503,-0.0302,0.31
2155068,84,142.9,70.0,115.0,0.5663,0.7499,0.342,-0.5241,0.0073,0.8517
2155068,85,146.5,45.0,145.0,0.3906,0.5894,0.7071,-0.9069,0.1144,0.4056
2155068,86,164.1,70.0,125.0,0.2572,0.9038,0.342,-0.6284,-0.1125,0.7698
2155068,87,162.0,75.0,115.0,0.2985,0.9187,0.2588,-0.4744,-0.0925,0.8754
2155068,88,128.8,65.0,130.0,0.7066,0.5675,0.4226,-0.6549,0.2984,0.6943
2155068,89,129.1,40.0,105.0,0.4986,0.4057,0.766,-0.7373,-0.2662,0.6209
2155068,90,148.9,50.0,150.0,0.3956,0.656,0.6428,-0.9076,0.172,0.383
2155068,91,153.5,45.0,170.0,0.3152,0.633,0.7071,-0.9363,0.3291,0.1228
2155068,92,146.6,75.0,110.0,0.5321,0.8061,0.2588,-0.4194,-0.0146,0.9077
2155068,93,142.4,50.0,115.0,0.4678,0.6066,0.6428,-0.6904,-0.2033,0.6943
2155068,94,312.5,50.0,105.0,-0.5644,-0.518,0.6428,0.6324,0.2291,0.7399
2155068,95,177.4,75.0,125.0,0.0433,0.965,0.2588,-0.5825,-0.1861,0.7912
2155068,96,169.4,70.0,125.0,0.1727,0.9237,0.342,-0.6153,-0.17,0.7698
2155068,97,140.0,30.0,150.0,0.3214,0.383,0.866,-0.9417,0.225,0.25
2155068,98,138.8,55.0,100.0,0.5394,0.6165,0.5736,-0.5027,-0.3107,0.8067
2155068,99,151.0,55.0,145.0,0.3969,0.7166,0.5736,-0.876,0.1091,0.4698
2155068,100,180.0,70.0,150.0,0.0,0.9397,0.342,-0.866,-0.171,0.4698
2155068,101,330.0,30.0,95.0,-0.25,-0.433,0.866,0.5068,0.7036,0.4981
2155068,102,165.0,85.0,160.0,0.2578,0.9623,0.0872,-0.9154,0.2144,0.3407
2155068,103,137.0,40.0,95.0,0.4387,0.4698,0.766,-0.5846,-0.4982,0.6403
2155068,104,176.2,80.0,135.0,0.0653,0.9826,0.1736,-0.7137,-0.0756,0.6964
2155068,105,130.0,30.0,110.0,0.383,0.3214,0.866,-0.8433,-0.2611,0.4698
2155068,106,126.0,25.0,125.0,0.3419,0.2484,0.9063,-0.9378,0.0277,0.3462
2155068,107,126.0,25.0,115.0,0.3419,0.2484,0.9063,-0.9129,-0.1409,0.383
2155068,108,145.4,65.0,120.0,0.5148,0.7459,0.4226,-0.6194,-0.0172,0.7849
2155068,109,164.1,70.0,-180.0,0.2572,0.9038,0.342,-0.9618,0.2737,-0.0
2155068,110,158.8,70.0,115.0,0.3395,0.8762,0.342,-0.5061,-0.1364,0.8517
2155068,111,137.6,70.0,95.0,0.6331,0.6944,0.342,-0.2939,-0.1931,0.9361
2155068,112,174.7,45.0,150.0,0.0652,0.7041,0.7071,-0.895,-0.2721,0.3536
2155068,113,110.0,30.0,130.0,0.4698,0.171,0.866,-0.8433,0.3771,0.383
2155068,114,168.5,50.0,160.0,0.1521,0.7508,0.6428,-0.9646,-0.0289,0.262
2155068,115,137.6,70.0,135.0,0.6331,0.6944,0.342,-0.6855,0.2976,0.6645
2155068,116,110.0,30.0,120.0,0.4698,0.171,0.866,-0.8758,0.2133,0.433
2155068,117,164.1,70.0,-175.0,0.2572,0.9038,0.342,-0.95,0.3013,-0.0819
2155068,118,120.5,55.0,105.0,0.7057,0.4159,0.5736,-0.6087,-0.0583,0.7912
2155068,119,148.1,60.0,105.0,0.4581,0.7349,0.5,-0.4751,-0.273,0.8365
2155068,120,159.7,60.0,125.0,0.3008,0.8121,0.5,-0.6801,-0.1849,0.7094
2155068,121,317.0,40.0,105.0,-0.4387,-0.4698,0.766,0.6942,0.3641,0.6209
2155068,122,136.5,60.0,110.0,0.5967,0.6277,0.5,-0.5716,-0.1049,0.8138
2155068,123,166.1,80.0,115.0,0.2373,0.9558,0.1736,-0.4481,-0.0509,0.8925
2155068,124,157.1,55.0,130.0,0.3185,0.7547,0.5736,-0.7631,-0.1549,0.6275
2155068,125,119.0,60.0,125.0,0.7572,0.4203,0.5,-0.6365,0.3027,0.7094
2155068,126,152.6,40.0,155.0,0.2957,0.5707,0.766,-0.9536,0.1295,0.2717
2155068,127,163.2,55.0,125.0,0.2365,0.7843,0.5736,-0.6848,-0.2843,0.671
2155068,128,132.4,70.0,115.0,0.6944,0.6331,0.342,-0.5138,0.1035,0.8517
2155068,129,120.5,55.0,130.0,0.7057,0.4159,0.5736,-0.7049,0.3307,0.6275
2155068,130,139.8,65.0,100.0,0.5844,0.6927,0.4226,-0.4011,-0.2061,0.8925
2155068,131,142.7,35.0,145.0,0.3477,0.4562,0.8192,-0.9363,0.1229,0.329
2155068,132,177.4,75.0,155.0,0.0433,0.965,0.2588,-0.9103,-0.0686,0.4082
2155068,133,157.1,55.0,100.0,0.3185,0.7547,0.5736,-0.3796,-0.4529,0.8067
2155068,134,167.1,75.0,-180.0,0.2149,0.9417,0.2588,-0.9749,0.2225,-0.0
2155068,135,151.5,35.0,115.0,0.274,0.5039,0.8192,-0.7259,-0.4503,0.5198
2155068,136,169.3,55.0,165.0,0.1518,0.805,0.5736,-0.9767,0.0331,0.212
2155068,137,129.3,50.0,135.0,0.593,0.4849,0.6428,-0.7995,0.2597,0.5417
2155068,138,330.0,30.0,125.0,-0.25,-0.433,0.866,0.8514,0.3276,0.4096
2155068,139,117.7,65.0,105.0,0.8025,0.4212,0.4226,-0.4817,0.0395,0.8754
2155068,140,172.3,75.0,130.0,0.1297,0.9572,0.2588,-0.6636,-0.1102,0.7399
2155068,141,156.5,65.0,160.0,0.3619,0.8309,0.4226,-0.9192,0.2428,0.31
2155068,142,318.0,25.0,110.0,-0.2828,-0.3141,0.9063,0.824,0.404,0.3971
2155068,143,114.0,25.0,115.0,0.3861,0.1719,0.9063,-0.9223,0.052,0.383
2155068,144,153.5,70.0,140.0,0.4189,0.8412,0.342,-0.7837,0.1447,0.604
2155068,145,152.6,40.0,105.0,0.2957,0.5707,0.766,-0.5702,-0.5379,0.6209
2155068,146,110.0,30.0,110.0,0.4698,0.171,0.866,-0.8817,0.0431,0.4698
2155068,147,301.8,45.0,95.0,-0.6012,-0.3722,0.7071,0.6448,0.2967,0.7044
2155068,148,324.8,40.0,115.0,-0.3707,-0.5251,0.766,0.7456,0.3235,0.5826
2155068,149,125.1,35.0,95.0,0.4691,0.33,0.8192,-0.7176,-0.3982,0.5714
2155068,150,155.5,50.0,140.0,0.3182,0.6968,0.6428,-0.8685,-0.0576,0.4924
2155068,151,159.7,60.0,95.0,0.3008,0.8121,0.5,-0.2547,-0.4368,0.8627
2155068,152,150.9,65.0,155.0,0.4405,0.7921,0.4226,-0.8789,0.2844,0.383
2155068,153,175.1,50.0,135.0,0.0656,0.7632,0.6428,-0.7434,-0.3923,0.5417
2155068,154,162.0,50.0,155.0,0.2367,0.7286,0.6428,-0.9459,0.0217,0.3237
2155068,155,127.1,70.0,95.0,0.7499,0.5663,0.342,-0.3244,-0.1358,0.9361
2155068,156,124.8,60.0,110.0,0.7108,0.4947,0.5,-0.581,0.0123,0.8138
2155068,157,148.2,70.0,110.0,0.4947,0.7989,0.342,-0.46,-0.0932,0.883
2155068,158,102.0,25.0,105.0,0.4134,0.0879,0.9063,-0.9101,0.0712,0.4082
2155068,159,163.2,55.0,150.0,0.2365,0.7843,0.5736,-0.9119,-0.0246,0.4096
2155068,160,159.7,60.0,140.0,0.3008,0.8121,0.5,-0.83,-0.0353,0.5567
2155068,161,139.8,65.0,115.0,0.5844,0.6927,0.4226,-0.57,-0.0202,0.8214
2155068,162,150.0,30.0,150.0,0.25,0.433,0.866,-0.9665,0.058,0.25
2155068,163,138.8,55.0,105.0,0.5394,0.6165,0.5736,-0.5596,-0.2465,0.7912
2155068,164,137.0,40.0,115.0,0.4387,0.4698,0.766,-0.7827,-0.2189,0.5826
2155068,165,165.0,85.0,145.0,0.2578,0.9623,0.0872,-0.8042,0.1637,0.5714
2155068,166,136.5,60.0,105.0,0.5967,0.6277,0.5,-0.5203,-0.1717,0.8365
2155068,167,139.8,65.0,145.0,0.5844,0.6927,0.4226,-0.7824,0.343,0.5198
2155068,168,309.1,40.0,105.0,-0.4986,-0.4057,0.766,0.7373,0.2662,0.6209
2155068,169,137.0,40.0,145.0,0.4387,0.4698,0.766,-0.8986,0.238,0.3687
2155068,170,306.0,50.0,100.0,-0.6197,-0.4503,0.6428,0.6142,0.2316,0.7544
2155068,171,156.9,75.0,155.0,0.3796,0.8882,0.2588,-0.8764,0.2556,0.4082
2155068,172,148.1,60.0,155.0,0.4581,0.7349,0.5,-0.8809,0.3001,0.366
2155068,173,104.1,45.0,120.0,0.6857,0.1725,0.7071,-0.7158,0.3355,0.6124
2155068,174,163.2,55.0,170.0,0.2365,0.7843,0.5736,-0.9716,0.1889,0.1422
2155068,175,178.6,65.0,140.0,0.0219,0.906,0.4226,-0.7724,-0.2531,0.5826
2155068,176,145.4,65.0,110.0,0.5148,0.7459,0.4226,-0.5071,-0.1325,0.8517
2155068,177,114.0,25.0,125.0,0.3861,0.1719,0.9063,-0.9115,0.222,0.3462
2155068,178,135.8,50.0,150.0,0.5339,0.5494,0.6428,-0.845,0.3731,0.383
2155068,179,132.4,45.0,135.0,0.5226,0.4764,0.7071,-0.8459,0.1857,0.5
2155068,180,116.3,35.0,120.0,0.514,0.2545,0.8192,-0.8576,0.1333,0.4967
2155068,181,153.5,70.0,155.0,0.4189,0.8412,0.342,-0.8757,0.2746,0.3971
2155068,182,170.0,85.0,155.0,0.173,0.9811,0.0872,-0.8989,0.1211,0.421
2155068,183,155.5,50.0,110.0,0.3182,0.6968,0.6428,-0.562,-0.4074,0.7198
2155068,184,173.1,65.0,130.0,0.1092,0.8997,0.4226,-0.6771,-0.2439,0.6943
2155068,185,142.3,60.0,105.0,0.5301,0.6848,0.5,-0.5003,-0.2235,0.8365
2155068,186,151.7,75.0,120.0,0.4577,0.8506,0.2588,-0.5465,0.0396,0.8365
2155068,187,155.9,80.0,130.0,0.4019,0.8991,0.1736,-0.6411,0.1409,0.7544
2155068,188,155.9,80.0,110.0,0.4019,0.8991,0.1736,-0.3788,-0.0094,0.9254
2155068,189,177.4,75.0,160.0,0.0433,0.965,0.2588,-0.9427,-0.0463,0.3304
2155068,190,127.1,70.0,110.0,0.7499,0.5663,0.342,-0.4626,0.0793,0.883
2155068,191,162.0,65.0,-180.0,0.2801,0.8619,0.4226,-0.9511,0.309,-0.0
2155068,192,152.6,40.0,110.0,0.2957,0.5707,0.766,-0.6349,-0.4818,0.604
2155068,193,148.9,50.0,155.0,0.3956,0.656,0.6428,-0.9164,0.2354,0.3237
2155068,194,306.0,50.0,105.0,-0.6197,-0.4503,0.6428,0.6544,0.1556,0.7399
2155068,195,151.5,35.0,130.0,0.274,0.5039,0.8192,-0.8645,-0.2442,0.4394
2155068,196,315.9,45.0,110.0,-0.4922,-0.5076,0.7071,0.7081,0.2389,0.6645
2155068,197,124.8,60.0,120.0,0.7108,0.4947,0.5,-0.641,0.163,0.75
2155068,198,160.0,85.0,145.0,0.3407,0.9361,0.0872,-0.7868,0.2332,0.5714
2155068,199,159.7,60.0,175.0,0.3008,0.8121,0.5,-0.9493,0.3051,0.0755
2155068,200,130.6,60.0,115.0,0.6571,0.5641,0.5,-0.6191,0.0255,0.7849
2155068,201,129.1,40.0,125.0,0.4986,0.4057,0.766,-0.8487,0.0489,0.5265
2155068,202,165.5,60.0,115.0,0.2171,0.8384,0.5,-0.5227,-0.3328,0.7849
2155068,203,113.5,40.0,125.0,0.5896,0.2561,0.766,-0.8041,0.2761,0.5265
2155068,204,150.8,80.0,120.0,0.4798,0.86,0.1736,-0.5099,0.1123,0.8529
2155068,205,152.6,40.0,125.0,0.2957,0.5707,0.766,-0.798,-0.2933,0.5265
2155068,206,172.3,75.0,160.0,0.1297,0.9572,0.2588,-0.9431,0.0384,0.3304
2155068,207,150.9,65.0,145.0,0.4405,0.7921,0.4226,-0.8337,0.1862,0.5198
2155068,208,153.9,60.0,165.0,0.3814,0.7775,0.5,-0.9242,0.3092,0.2241
2155068,209,163.2,55.0,-175.0,0.2365,0.7843,0.5736,-0.9393,0.3355,-0.0714
2155068,210,126.0,25.0,135.0,0.3419,0.2484,0.9063,-0.9341,0.1954,0.2988
2155068,211,160.4,40.0,145.0,0.2153,0.6057,0.766,-0.919,-0.1397,0.3687
2155068,212,160.2,35.0,165.0,0.1939,0.5398,0.8192,-0.9807,0.127,0.1485
2155068,213,153.5,70.0,145.0,0.4189,0.8412,0.342,-0.8207,0.1895,0.539
2155068,214,301.8,45.0,105.0,-0.6012,-0.3722,0.7071,0.717,0.1395,0.683
2155068,215,142.3,60.0,110.0,0.5301,0.6848,0.5,-0.5581,-0.1622,0.8138
2155068,216,158.8,70.0,135.0,0.3395,0.8762,0.342,-0.7467,0.0299,0.6645
2155068,217,174.7,70.0,165.0,0.0867,0.9357,0.342,-0.97,0.001,0.2432
2155068,218,118.2,45.0,120.0,0.623,0.3345,0.7071,-0.7761,0.1508,0.6124
2155068,219,330.0,45.0,115.0,-0.3536,-0.6124,0.7071,0.6864,0.3437,0.6409
2155068,220,308.8,45.0,110.0,-0.5509,-0.4433,0.7071,0.7321,0.1501,0.6645
2155068,221,167.1,75.0,165.0,0.2149,0.9417,0.2588,-0.9566,0.1496,0.25
2155068,222,297.5,55.0,95.0,-0.7269,-0.3777,0.5736,0.5472,0.1861,0.816
2155068,223,142.7,35.0,110.0,0.3477,0.4562,0.8192,-0.7386,-0.4048,0.539
2155068,224,162.0,50.0,150.0,0.2367,0.7286,0.6428,-0.923,-0.038,0.383
2155068,225,134.3,65.0,135.0,0.6486,0.6331,0.4226,-0.7078,0.2973,0.6409
2155068,226,122.7,50.0,105.0,0.6444,0.4142,0.6428,-0.6622,-0.1179,0.7399
2155068,227,164.1,70.0,150.0,0.2572,0.9038,0.342,-0.8798,0.0725,0.4698
2155068,228,160.6,45.0,130.0,0.235,0.6669,0.7071,-0.7863,-0.2972,0.5417
2155068,229,140.0,30.0,155.0,0.3214,0.383,0.866,-0.9295,0.3022,0.2113
2155068,230,159.7,60.0,165.0,0.3008,0.8121,0.5,-0.9507,0.2141,0.2241
2155068,231,167.5,65.0,140.0,0.1956,0.885,0.4226,-0.8066,-0.1,0.5826
2155068,232,121.8,70.0,95.0,0.7989,0.4947,0.342,-0.3356,-0.1053,0.9361
2155068,233,124.8,60.0,100.0,0.7108,0.4947,0.5,-0.5033,-0.1388,0.8529
2155068,234,153.9,60.0,135.0,0.3814,0.7775,0.5,-0.7905,-0.006,0.6124
2155068,235,135.8,50.0,105.0,0.5339,0.5494,0.6428,-0.6183,-0.2649,0.7399
2155068,236,321.9,55.0,105.0,-0.5058,-0.6443,0.5736,0.5457,0.2759,0.7912
2155068,237,114.0,25.0,120.0,0.3861,0.1719,0.9063,-0.9204,0.1375,0.366
2155068,238,315.9,45.0,95.0,-0.4922,-0.5076,0.7071,0.5529,0.445,0.7044
2155068,239,116.3,35.0,105.0,0.514,0.2545,0.8192,-0.8239,-0.1191,0.554
2155068,240,111.2,45.0,110.0,0.6594,0.2554,0.7071,-0.7431,0.0789,0.6645
2155068,241,167.1,75.0,175.0,0.2149,0.9417,0.2588,-0.9762,0.1997,0.0842
2155068,242,114.0,25.0,110.0,0.3861,0.1719,0.9063,-0.9171,-0.0339,0.3971
2155068,243,136.5,60.0,100.0,0.5967,0.6277,0.5,-0.4651,-0.2373,0.8529
2155068,244,125.3,45.0,125.0,0.5771,0.4085,0.7071,-0.8042,0.1335,0.5792
2155068,245,138.0,25.0,140.0,0.2828,0.3141,0.9063,-0.9591,0.0797,0.2717
2155068,246,100.0,30.0,120.0,0.4924,0.0868,0.866,-0.8254,0.3622,0.433
2155068,247,171.3,60.0,115.0,0.1311,0.856,0.5,-0.4864,-0.3839,0.7849
2155068,248,156.5,65.0,140.0,0.3619,0.8309,0.4226,-0.8108,0.0569,0.5826
2155068,249,107.6,35.0,125.0,0.5468,0.1731,0.8192,-0.8128,0.3444,0.4698
2155068,250,348.3,40.0,140.0,-0.1308,-0.6293,0.766,0.8502,0.3262,0.4132
2155068,251,128.8,65.0,115.0,0.7066,0.5675,0.4226,-0.5633,0.0897,0.8214
2155068,252,180.0,70.0,160.0,0.0,0.9397,0.342,-0.9397,-0.117,0.3214
2155068,253,150.9,65.0,135.0,0.4405,0.7921,0.4226,-0.7632,0.0825,0.6409
2155068,254,162.0,65.0,130.0,0.2801,0.8619,0.4226,-0.7114,-0.1093,0.6943
2155068,255,122.7,50.0,110.0,0.6444,0.4142,0.6428,-0.693,-0.0388,0.7198
2155068,256,151.0,55.0,100.0,0.3969,0.7166,0.5736,-0.4256,-0.41,0.8067
2155068,257,142.4,50.0,120.0,0.4678,0.6066,0.6428,-0.7359,-0.1355,0.6634
2155068,258,151.0,55.0,115.0,0.3969,0.7166,0.5736,-0.6216,-0.25,0.7424
2155068,259,153.5,45.0,105.0,0.3152,0.633,0.7071,-0.5361,-0.496,0.683
2155068,260,137.0,40.0,120.0,0.4387,0.4698,0.766,-0.8182,-0.1436,0.5567
2155068,261,144.8,40.0,140.0,0.3707,0.5251,0.766,-0.9098,0.0395,0.4132
2155068,262,171.3,60.0,135.0,0.1311,0.856,0.5,-0.7525,-0.2424,0.6124
2155068,263,146.5,45.0,105.0,0.3906,0.5894,0.7071,-0.593,-0.4264,0.683
2155068,264,332.6,40.0,120.0,-0.2957,-0.5707,0.766,0.7492,0.359,0.5567
2155068,265,162.0,50.0,170.0,0.2367,0.7286,0.6428,-0.9711,0.1982,0.133
2155068,266,137.0,40.0,105.0,0.4387,0.4698,0.766,-0.6942,-0.3641,0.6209
2155068,267,139.8,65.0,130.0,0.5844,0.6927,0.4226,-0.7001,0.1671,0.6943
